time,x-acceleration,y-acceleration,z-acceleration,output
6.9,0.813,-0.018,0.436,drum
6.92,0.878,-0.059,0.396,drum
6.94,0.822,-0.067,0.331,drum
6.96,0.778,-0.075,0.354,drum
6.98,0.741,-0.09,0.376,drum
7,0.725,-0.083,0.388,drum
7.02,0.708,-0.086,0.41,drum
7.04,0.701,-0.09,0.442,drum
7.06,0.681,-0.093,0.479,drum
7.08,0.702,-0.104,0.481,drum
7.1,0.734,-0.09,0.433,drum
7.12,0.726,-0.061,0.419,drum
7.14,0.772,-0.033,0.451,drum
7.16,0.824,-0.029,0.514,drum
7.18,0.839,-0.008,0.637,drum
7.2,0.896,-0.018,0.751,drum
7.22,0.966,-0.028,0.804,drum
7.24,0.725,-0.055,0.51,drum
7.26,0.978,0.205,0.343,drum
7.28,0.99,0.461,0.759,drum
7.3,0.147,0.076,0.206,drum
7.32,0.328,0.631,0.562,drum
7.34,1.999,0.092,1.359,drum
7.36,1.655,-0.235,0.959,drum
7.38,0.521,0.155,0.413,drum
7.4,0.444,0.236,0.36,drum
7.42,0.695,0.09,0.405,drum
7.44,0.775,0.127,0.388,drum
7.46,0.757,0.156,0.414,drum
7.48,0.841,0.14,0.5,drum
7.5,0.922,0.143,0.535,drum
7.52,0.916,0.141,0.561,drum
7.54,0.874,0.151,0.567,drum
7.56,0.83,0.16,0.533,drum
7.58,0.785,0.166,0.499,drum
7.6,0.783,0.145,0.516,drum
7.62,0.797,0.133,0.542,drum
7.64,0.805,0.134,0.555,drum
7.66,0.807,0.146,0.536,drum
7.68,0.824,0.139,0.508,drum
7.7,0.793,0.128,0.476,drum
7.72,0.729,0.136,0.517,drum
7.74,0.686,0.164,0.491,drum
7.76,0.771,0.221,0.437,drum
7.78,1.13,0.23,0.492,drum
7.8,1.229,0.155,0.555,drum
7.82,1.09,0.134,0.624,drum
7.84,1.073,0.134,0.563,drum
7.86,1.049,0.127,0.476,drum
7.88,0.983,0.058,0.47,drum
7.9,0.917,0.047,0.453,drum
7.92,0.933,0.041,0.409,drum
7.94,0.881,0.009,0.378,drum
7.96,0.868,-0.001,0.366,drum
7.98,0.886,-0.011,0.365,drum
8,0.898,-0.013,0.357,drum
8.02,0.824,-0.016,0.35,drum
8.04,0.759,-0.009,0.335,drum
8.06,0.788,-0.009,0.351,drum
8.08,0.82,-0.023,0.364,drum
8.1,0.795,-0.019,0.372,drum
8.12,0.743,-0.018,0.375,drum
8.14,0.722,-0.001,0.409,drum
8.16,0.735,0.013,0.469,drum
8.18,0.765,0.011,0.511,drum
8.2,0.83,0.004,0.51,drum
8.22,0.906,0.013,0.575,drum
8.24,0.917,0.007,0.684,drum
8.26,0.978,-0.025,0.737,drum
8.28,0.818,-0.045,0.666,drum
8.3,0.693,0.022,0.463,drum
8.32,0.68,0.294,0.225,drum
8.34,0.504,0.472,0.115,drum
8.36,0.314,0.49,0.313,drum
8.38,1.772,0.197,1.207,drum
8.4,1.918,-0.23,1.192,drum
8.42,0.58,0.053,0.486,drum
8.44,0.284,0.289,0.305,drum
8.46,0.727,0.169,0.435,drum
8.48,0.817,0.121,0.458,drum
8.5,0.754,0.176,0.454,drum
8.52,0.803,0.15,0.499,drum
8.54,0.853,0.156,0.514,drum
8.56,0.911,0.147,0.522,drum
8.58,0.921,0.144,0.524,drum
8.6,0.876,0.165,0.506,drum
8.62,0.818,0.167,0.483,drum
8.64,0.823,0.148,0.505,drum
8.66,0.831,0.137,0.522,drum
8.68,0.83,0.157,0.505,drum
8.7,0.875,0.156,0.509,drum
8.72,0.916,0.141,0.529,drum
8.74,0.924,0.116,0.539,drum
8.76,0.83,0.133,0.508,drum
8.78,0.851,0.151,0.528,drum
8.8,0.939,0.143,0.598,drum
8.82,0.984,0.091,0.63,drum
8.84,1.062,0.09,0.662,drum
8.86,1.003,0.104,0.695,drum
8.88,0.908,0.082,0.628,drum
8.9,0.937,0.052,0.541,drum
8.92,0.976,0.018,0.468,drum
8.94,0.803,0.02,0.413,drum
8.96,0.753,-0.015,0.385,drum
8.98,0.804,-0.033,0.385,drum
9,0.814,-0.037,0.373,drum
9.02,0.785,-0.073,0.316,drum
9.04,0.784,-0.073,0.333,drum
9.06,0.777,-0.082,0.371,drum
9.08,0.735,-0.062,0.381,drum
9.1,0.733,-0.061,0.401,drum
9.12,0.696,-0.075,0.391,drum
9.14,0.661,-0.06,0.385,drum
9.16,0.668,-0.036,0.439,drum
9.18,0.732,-0.021,0.492,drum
9.2,0.849,-0.022,0.523,drum
9.22,0.909,0.008,0.635,drum
9.24,1.057,-0.005,0.823,drum
9.26,0.897,-0.061,0.871,drum
9.28,0.557,-0.132,0.47,drum
9.3,0.675,0.101,0.129,drum
9.32,1.106,0.556,0.448,drum
9.34,0.032,0.202,0.256,drum
9.36,0.838,0.483,1.007,drum
9.38,2,-0.137,1.517,drum
9.4,1.101,-0.129,0.768,drum
9.42,0.351,0.218,0.348,drum
9.44,0.642,0.195,0.355,drum
9.46,0.762,0.12,0.38,drum
9.48,0.73,0.17,0.395,drum
9.5,0.736,0.158,0.409,drum
9.52,0.793,0.178,0.447,drum
9.54,0.934,0.177,0.518,drum
9.56,0.941,0.161,0.584,drum
9.58,0.857,0.181,0.586,drum
9.6,0.799,0.197,0.542,drum
9.62,0.816,0.185,0.53,drum
9.64,0.821,0.161,0.54,drum
9.66,0.814,0.149,0.556,drum
9.68,0.81,0.138,0.553,drum
9.7,0.844,0.128,0.561,drum
9.72,0.891,0.096,0.545,drum
9.74,0.903,0.074,0.527,drum
9.76,0.889,0.077,0.534,drum
9.78,0.885,0.087,0.555,drum
9.8,0.96,0.075,0.57,drum
9.82,0.952,0.085,0.554,drum
9.84,0.944,0.095,0.587,drum
9.86,1.005,0.065,0.636,drum
9.88,0.967,0.051,0.637,drum
9.9,1.015,0.057,0.717,drum
9.92,1.01,0.074,0.717,drum
9.94,0.915,0.096,0.608,drum
9.96,0.844,0.047,0.476,drum
9.98,0.724,0.008,0.361,drum
10,0.741,-0.029,0.308,drum
10.02,0.769,-0.072,0.296,drum
10.04,0.714,-0.098,0.309,drum
10.06,0.733,-0.116,0.316,drum
10.08,0.731,-0.123,0.329,drum
10.1,0.719,-0.15,0.33,drum
10.12,0.705,-0.145,0.35,drum
10.14,0.749,-0.129,0.419,drum
10.16,0.776,-0.113,0.466,drum
10.18,0.798,-0.106,0.51,drum
10.2,0.853,-0.117,0.528,drum
10.22,1.086,-0.116,0.594,drum
10.24,1.122,-0.167,0.616,drum
10.26,0.801,-0.05,0.671,drum
10.28,0.487,-0.053,0.588,drum
10.3,0.587,0.023,0.58,drum
10.32,0.867,0.092,0.673,drum
10.34,0.905,0.104,0.311,drum
10.36,-0.247,0.46,-0.028,drum
10.38,1.082,0.442,0.903,drum
10.4,2,-0.303,1.219,drum
10.42,1.341,-0.083,0.822,drum
10.44,0.551,0.173,0.474,drum
10.46,0.531,0.101,0.361,drum
10.48,0.823,0.147,0.431,drum
10.5,0.854,0.148,0.507,drum
10.52,0.771,0.126,0.489,drum
10.54,0.78,0.152,0.468,drum
10.56,0.911,0.129,0.486,drum
10.58,0.996,0.132,0.528,drum
10.6,0.945,0.138,0.536,drum
10.62,0.857,0.125,0.505,drum
10.64,0.844,0.113,0.49,drum
10.66,0.882,0.106,0.511,drum
10.68,0.876,0.114,0.561,drum
10.7,0.849,0.114,0.566,drum
10.72,0.849,0.119,0.53,drum
10.74,0.891,0.144,0.536,drum
10.76,0.986,0.139,0.574,drum
10.78,0.928,0.127,0.624,drum
10.8,0.757,0.115,0.635,drum
10.82,0.689,0.075,0.591,drum
10.84,0.943,0.055,0.594,drum
10.86,1.155,0.033,0.733,drum
10.88,1,0.01,0.768,drum
10.9,0.771,0.048,0.659,drum
10.92,0.751,0.034,0.523,drum
10.94,0.722,-0.008,0.376,drum
10.96,0.708,-0.029,0.348,drum
10.98,0.772,-0.041,0.429,drum
11,0.776,-0.046,0.426,drum
11.02,0.766,-0.065,0.354,drum
11.04,0.762,-0.102,0.331,drum
11.06,0.716,-0.097,0.361,drum
11.08,0.742,-0.067,0.421,drum
11.1,0.739,-0.07,0.421,drum
11.12,0.713,-0.059,0.429,drum
11.14,0.748,-0.036,0.47,drum
11.16,0.737,-0.035,0.478,drum
11.18,0.739,-0.027,0.505,drum
11.2,0.913,-0.019,0.611,drum
11.22,1.002,-0.006,0.694,drum
11.24,0.944,-0.014,0.627,drum
11.26,0.806,-0.032,0.49,drum
11.28,0.813,0.118,0.389,drum
11.3,0.994,0.371,0.578,drum
11.32,1.456,0.103,0.943,drum
11.34,-0.141,-0.058,-0.23,drum
11.36,0.288,0.708,0.505,drum
11.38,1.872,-0.205,1.231,drum
11.4,1.524,-0.247,0.618,drum
11.42,0.688,0.282,0.404,drum
11.44,0.608,0.123,0.541,drum
11.46,0.587,0.073,0.419,drum
11.48,0.725,0.201,0.423,drum
11.5,0.933,0.097,0.523,drum
11.52,0.983,0.117,0.508,drum
11.54,0.943,0.161,0.496,drum
11.56,0.922,0.131,0.504,drum
11.58,0.874,0.127,0.468,drum
11.6,0.868,0.124,0.434,drum
11.62,0.865,0.102,0.438,drum
11.64,0.831,0.095,0.451,drum
11.66,0.808,0.087,0.474,drum
11.68,0.804,0.091,0.486,drum
11.7,0.836,0.097,0.502,drum
11.72,0.919,0.082,0.514,drum
11.74,0.958,0.078,0.521,drum
11.76,0.911,0.098,0.527,drum
11.78,0.868,0.101,0.485,drum
11.8,0.938,0.06,0.493,drum
11.82,0.932,0.114,0.505,drum
11.84,0.88,0.15,0.487,drum
11.86,1.01,0.16,0.6,drum
11.88,0.969,0.108,0.661,drum
11.9,0.847,0.118,0.559,drum
11.92,0.88,0.104,0.523,drum
11.94,0.829,0.078,0.504,drum
11.96,0.853,0.057,0.495,drum
11.98,0.96,0.024,0.493,drum
12,0.914,-0.009,0.464,drum
12.02,0.733,-0.019,0.401,drum
12.04,0.726,-0.031,0.411,drum
12.06,0.834,-0.03,0.419,drum
12.08,0.813,-0.042,0.398,drum
12.1,0.732,-0.031,0.411,drum
12.12,0.725,-0.039,0.433,drum
12.14,0.699,-0.031,0.443,drum
12.16,0.719,-0.021,0.448,drum
12.18,0.762,-0.023,0.477,drum
12.2,0.829,-0.011,0.505,drum
12.22,0.987,-0.033,0.534,drum
12.24,0.944,-0.04,0.584,drum
12.26,0.776,-0.002,0.651,drum
12.28,0.759,0.009,0.664,drum
12.3,0.888,-0.056,0.487,drum
12.32,0.865,0.014,0.267,drum
12.34,0.669,0.194,0.361,drum
12.36,0.96,0.213,0.668,drum
12.38,0.057,0.178,-0.174,drum
12.4,1.159,0.702,0.39,drum
12.42,2,-0.095,1.387,drum
12.44,1.134,-0.208,0.867,drum
12.46,0.283,0.267,0.347,drum
12.48,0.732,0.206,0.359,drum
12.5,0.989,0.07,0.395,drum
12.52,0.824,0.188,0.43,drum
12.54,0.753,0.184,0.476,drum
12.56,0.817,0.165,0.476,drum
12.58,0.946,0.153,0.477,drum
12.6,0.983,0.137,0.492,drum
12.62,0.911,0.159,0.511,drum
12.64,0.832,0.173,0.513,drum
12.66,0.811,0.166,0.502,drum
12.68,0.825,0.133,0.509,drum
12.7,0.827,0.116,0.498,drum
12.72,0.873,0.107,0.47,drum
12.74,0.913,0.082,0.444,drum
12.76,0.928,0.045,0.423,drum
12.78,0.899,0.077,0.488,drum
12.8,0.786,0.144,0.577,drum
12.82,0.884,0.194,0.644,drum
12.84,0.988,0.173,0.651,drum
12.86,0.995,0.131,0.62,drum
12.88,0.973,0.149,0.653,drum
12.9,0.866,0.134,0.692,drum
12.92,0.797,0.116,0.593,drum
12.94,0.866,0.049,0.458,drum
12.96,0.958,-0.004,0.419,drum
12.98,0.72,0.01,0.42,drum
13,0.739,-0.007,0.411,drum
13.02,0.841,-0.031,0.396,drum
13.04,0.774,-0.059,0.34,drum
13.06,0.759,-0.057,0.334,drum
13.08,0.765,-0.048,0.385,drum
13.1,0.76,-0.029,0.447,drum
13.12,0.743,-0.04,0.484,drum
13.14,0.718,-0.045,0.496,drum
13.16,0.75,-0.05,0.544,drum
13.18,0.778,-0.05,0.547,drum
13.2,0.764,-0.029,0.503,drum
13.22,0.842,-0.023,0.461,drum
13.24,0.87,-0.022,0.516,drum
13.26,0.89,0.017,0.616,drum
13.28,1.008,0.016,0.733,drum
13.3,0.877,-0.022,0.631,drum
13.32,0.664,0.138,0.601,drum
13.34,0.669,0.288,0.506,drum
13.36,0.11,0.435,0.05,drum
13.38,0.853,0.527,0.742,drum
13.4,2,-0.182,1.446,drum
13.42,1.093,-0.218,0.824,drum
13.44,0.086,0.241,0.284,drum
13.46,0.554,0.226,0.289,drum
13.48,0.973,0.068,0.401,drum
13.5,0.859,0.13,0.407,drum
13.52,0.752,0.152,0.467,drum
13.54,0.868,0.129,0.529,drum
13.56,0.959,0.12,0.527,drum
13.58,0.939,0.127,0.538,drum
13.6,0.857,0.151,0.54,drum
13.62,0.788,0.166,0.518,drum
13.64,0.794,0.154,0.5,drum
13.66,0.82,0.129,0.508,drum
13.68,0.826,0.127,0.52,drum
13.7,0.793,0.141,0.513,drum
13.72,0.796,0.142,0.526,drum
13.74,0.859,0.137,0.541,drum
13.76,0.916,0.147,0.53,drum
13.78,0.928,0.127,0.531,drum
13.8,0.853,0.11,0.544,drum
13.82,0.747,0.105,0.541,drum
13.84,0.818,0.122,0.536,drum
13.86,1.033,0.131,0.55,drum
13.88,1.215,0.101,0.603,drum
13.9,1.179,0.047,0.693,drum
13.92,1.022,0.051,0.711,drum
13.94,0.998,0.094,0.647,drum
13.96,0.901,0.092,0.523,drum
13.98,0.795,0.058,0.455,drum
14,0.785,0.012,0.409,drum
14.02,0.775,-0.009,0.352,drum
14.04,0.77,-0.031,0.341,drum
14.06,0.775,-0.043,0.366,drum
14.08,0.747,-0.079,0.331,drum
14.1,0.767,-0.098,0.292,drum
14.12,0.781,-0.105,0.318,drum
14.14,0.772,-0.092,0.376,drum
14.16,0.756,-0.081,0.417,drum
14.18,0.745,-0.086,0.423,drum
14.2,0.764,-0.092,0.43,drum
14.22,0.792,-0.104,0.405,drum
14.24,0.713,-0.109,0.339,drum
14.26,0.717,-0.077,0.353,drum
14.28,0.81,-0.042,0.391,drum
14.3,0.869,-0.029,0.432,drum
14.32,0.94,-0.018,0.557,drum
14.34,0.938,-0.015,0.676,drum
14.36,0.919,-0.049,0.656,drum
14.38,0.734,-0.006,0.472,drum
14.4,0.61,0.361,0.195,drum
14.42,0.546,0.561,0.147,drum
14.44,0.856,0.414,0.567,drum
14.46,2,0.007,1.453,drum
14.48,1.544,-0.217,1.148,drum
14.5,0.23,0.142,0.391,drum
